Point ID,j,k_0,k_1,k_Magnitude,lambda,Points_0,Points_1,Points_2,Points_Magnitude,trials,u,u_active,u_d,u_essential,∂u_∂x,∂u_∂x_d,∂u_∂xx,∂u_∂xx_d,∂u_∂y,∂u_∂y_d
146,3,0,36,36,2,-1,0.380208,9.05041e-07,1.06984,0,1,1,-3.00922e-14,0,-9.22291e-07,-2.11271e-11,-1.55974e-05,3.71763e-09,9.05041e-07,-2.48309e-12
147,4,0,73,73,2,-1,0.382812,8.59108e-07,1.07077,0,1,0,0,0,-8.75499e-07,0,-1.48037e-05,0,8.59108e-07,0
148,2,0,18,18,2,-1,0.385417,8.15506e-07,1.0717,0,1,1,-1.08222e-12,0,-8.31075e-07,4.19717e-11,-1.40516e-05,-1.10478e-08,8.15506e-07,2.6556e-11
149,4,0,74,74,2,-1,0.388021,7.74118e-07,1.07264,0,1,0,0,0,-7.88876e-07,0,-1.33427e-05,0,7.74118e-07,0
150,3,0,37,37,2,-1,0.390625,7.34833e-07,1.07359,0,1,1,-1.01655e-14,0,-7.48813e-07,-2.53861e-11,-1.26707e-05,4.25575e-09,7.34833e-07,2.73245e-12
151,4,0,75,75,2,-1,0.393229,6.97542e-07,1.07454,0,1,0,0,0,-7.10803e-07,0,-1.20296e-05,0,6.97542e-07,0
152,1,0,9,9,2,-1,0.395833,6.62145e-07,1.07549,0,1,1,-6.03361e-11,0,-6.74739e-07,-1.26422e-09,-1.14179e-05,-1.39567e-08,6.62145e-07,1.20136e-09
153,4,0,76,76,2,-1,0.398438,6.28542e-07,1.07645,0,1,0,0,0,-6.40521e-07,0,-1.08345e-05,0,6.28542e-07,0
154,3,0,38,38,2,-1,0.401042,5.96643e-07,1.07742,0,1,1,-2.12538e-14,0,-6.08037e-07,3.41466e-11,-1.02808e-05,-5.70068e-09,5.96643e-07,-1.78424e-12
155,4,0,77,77,2,-1,0.403646,5.66361e-07,1.07839,0,1,0,0,0,-5.77182e-07,0,-9.7586e-06,0,5.66361e-07,0
156,2,0,19,19,2,-1,0.40625,5.37616e-07,1.07937,0,1,1,-7.36921e-13,0,-5.47882e-07,-4.27673e-12,-9.26475e-06,-3.0976e-09,5.37616e-07,1.458e-11
157,4,0,78,78,2,-1,0.408854,5.1033e-07,1.08035,0,1,0,0,0,-5.20068e-07,0,-8.79604e-06,0,5.1033e-07,0
158,3,0,39,39,2,-1,0.411458,4.84429e-07,1.08134,0,1,1,-1.05107e-14,0,-4.93673e-07,-2.49906e-11,-8.35024e-06,3.62897e-09,4.84429e-07,8.83774e-13
159,4,0,79,79,2,-1,0.414062,4.59843e-07,1.08233,0,1,0,0,0,-4.68632e-07,0,-7.92512e-06,0,4.59843e-07,0
160,0,0,10,10,0,-1,0.416667,4.36506e-07,1.08333,1,1,1,1,1,-4.44865e-07,-4.44865e-07,-7.52085e-06,-7.52085e-06,4.36506e-07,4.36506e-07
161,4,0,80,80,2,-1,0.419271,4.14355e-07,1.08434,0,1,0,0,0,-4.22298e-07,0,-7.1377e-06,0,4.14355e-07,0
162,3,0,40,40,2,-1,0.421875,3.93327e-07,1.08535,0,1,1,-4.08354e-15,0,-4.00868e-07,1.48877e-11,-6.77512e-06,-2.28693e-09,3.93327e-07,-1.45542e-12
163,4,0,81,81,2,-1,0.424479,3.73366e-07,1.08636,0,1,0,0,0,-3.80514e-07,0,-6.4326e-06,0,3.73366e-07,0
164,2,0,20,20,2,-1,0.427083,3.54418e-07,1.08738,0,1,1,-4.65251e-13,0,-3.61192e-07,-2.55084e-11,-6.10766e-06,1.58021e-09,3.54418e-07,7.97998e-12
165,4,0,82,82,2,-1,0.429688,3.3643e-07,1.08841,0,1,0,0,0,-3.42862e-07,0,-5.79781e-06,0,3.3643e-07,0
166,3,0,41,41,2,-1,0.432292,3.19356e-07,1.08944,0,1,1,-7.99014e-15,0,-3.25466e-07,4.51703e-12,-5.50312e-06,-5.33102e-10,3.19356e-07,2.25851e-12
167,4,0,83,83,2,-1,0.434896,3.03149e-07,1.09047,0,1,0,0,0,-3.08952e-07,0,-5.22367e-06,0,3.03149e-07,0
168,1,0,10,10,2,-1,0.4375,2.87766e-07,1.09152,0,1,1,7.5602e-11,0,-2.93271e-07,1.50446e-09,-4.9589e-06,2.98746e-08,2.87766e-07,-1.51464e-09
169,4,0,84,84,2,-1,0.440104,2.73165e-07,1.09256,0,1,0,0,0,-2.78381e-07,0,-4.70839e-06,0,2.73165e-07,0
170,3,0,42,42,2,-1,0.442708,2.59304e-07,1.09361,0,1,1,-3.46945e-17,0,-2.64249e-07,-1.95438e-11,-4.47014e-06,2.48178e-09,2.59304e-07,-4.40721e-12
171,4,0,85,85,2,-1,0.445312,2.46143e-07,1.09467,0,1,0,0,0,-2.50849e-07,0,-4.24224e-06,0,2.46143e-07,0
172,2,0,21,21,2,-1,0.447917,2.33648e-07,1.09573,0,1,1,-3.36356e-13,0,-2.38132e-07,2.23227e-11,-4.02531e-06,-3.03396e-09,2.33648e-07,8.80697e-12
173,4,0,86,86,2,-1,0.450521,2.21788e-07,1.0968,0,1,0,0,0,-2.26053e-07,0,-3.81997e-06,0,2.21788e-07,0
174,3,0,43,43,2,-1,0.453125,2.10531e-07,1.09787,0,1,1,5.44183e-15,0,-2.14579e-07,1.00408e-11,-3.62602e-06,-1.77876e-09,2.10531e-07,5.10175e-12
175,4,0,87,87,2,-1,0.455729,1.99849e-07,1.09895,0,1,0,0,0,-2.03679e-07,0,-3.44334e-06,0,1.99849e-07,0
176,0,0,11,11,0,-1,0.458333,1.8971e-07,1.10003,1,1,1,1,1,-1.93334e-07,-1.93334e-07,-3.2699e-06,-3.2699e-06,1.8971e-07,1.8971e-07
177,4,0,88,88,2,-1,0.460938,1.80083e-07,1.10112,0,1,0,0,0,-1.83526e-07,0,-3.10365e-06,0,1.80083e-07,0
178,3,0,44,44,2,-1,0.463542,1.70943e-07,1.10221,0,1,1,-1.25212e-14,0,-1.74219e-07,1.12381e-11,-2.9455e-06,-1.3258e-09,1.70943e-07,-5.1797e-13
179,4,0,89,89,2,-1,0.466146,1.62267e-07,1.10331,0,1,0,0,0,-1.65375e-07,0,-2.7964e-06,0,1.62267e-07,0
180,2,0,22,22,2,-1,0.46875,1.5403e-07,1.10441,0,1,1,3.83256e-13,0,-1.56977e-07,-1.92303e-11,-2.65521e-06,3.51459e-09,1.5403e-07,-7.90822e-12
181,4,0,90,90,2,-1,0.471354,1.46211e-07,1.10552,0,1,0,0,0,-1.49008e-07,0,-2.52088e-06,0,1.46211e-07,0
182,3,0,45,45,2,-1,0.473958,1.38789e-07,1.10663,0,1,1,-1.29202e-14,0,-1.41447e-07,4.50172e-12,-2.39296e-06,-3.05905e-10,1.38789e-07,1.0191e-12
183,4,0,91,91,2,-1,0.476562,1.31744e-07,1.10775,0,1,0,0,0,-1.34272e-07,0,-2.27102e-06,0,1.31744e-07,0
184,1,0,11,11,2,-1,0.479167,1.25058e-07,1.10887,0,1,1,-2.04677e-10,0,-1.27463e-07,-3.91523e-09,-2.15506e-06,-9.89975e-08,1.25058e-07,4.10432e-09
185,4,0,92,92,2,-1,0.481771,1.18713e-07,1.11,0,1,0,0,0,-1.20998e-07,0,-2.0451e-06,0,1.18713e-07,0
186,3,0,46,46,2,-1,0.484375,1.12689e-07,1.11113,0,1,1,-3.1572e-15,0,-1.14858e-07,-1.89496e-11,-1.94124e-06,1.991e-09,1.12689e-07,-1.77508e-12
187,4,0,93,93,2,-1,0.486979,1.06971e-07,1.11227,0,1,0,0,0,-1.09012e-07,0,-1.84479e-06,0,1.06971e-07,0
188,2,0,23,23,2,-1,0.489583,1.01543e-07,1.11341,0,1,1,-1.15019e-12,0,-1.03482e-07,1.93633e-10,-1.7509e-06,-2.50734e-08,1.01543e-07,1.44181e-11
189,4,0,94,94,2,-1,0.492188,9.63912e-08,1.11456,0,1,0,0,0,-9.825e-08,0,-1.65951e-06,0,9.63912e-08,0
190,3,0,47,47,2,-1,0.494792,9.15014e-08,1.11571,0,1,1,-1.12133e-14,0,-9.32385e-08,2.29293e-10,-1.57752e-06,-2.69178e-08,9.15014e-08,-2.38464e-12
191,4,0,95,95,2,-1,0.497396,8.68568e-08,1.11687,0,1,0,0,0,-8.82812e-08,0,-1.52256e-06,0,8.68568e-08,0
192,0,0,12,12,0,-1,0.5,8.24384e-08,1.11803,1,1,1,1,1,-8.30908e-08,-8.30908e-08,-1.52661e-06,-1.52661e-06,8.24384e-08,8.24384e-08
193,4,0,0,0,1,-0.989583,0,0.00223587,0.989586,0,0.999888,1,-2.51298e-08,0,-0.00223634,-6.06569e-07,-0.0447303,2.72635e-05,0.00223588,1.09367e-06
194,4,0,0,0,3,-0.989583,0.00260417,0.00212266,0.989589,0,0.999894,1,-1.48725e-10,0,-0.00212283,2.24318e-08,-0.0424554,3.56975e-08,0.00212266,5.29494e-08
195,4,0,1,1,1,-0.989583,0.00520833,0.00201504,0.989599,0,0.999899,1,-2.19407e-08,0,-0.00201515,-6.31338e-07,-0.040301,2.33236e-05,0.00201504,4.24024e-07
196,4,0,1,1,3,-0.989583,0.0078125,0.00191282,0.989616,0,0.999904,1,2.65623e-11,0,-0.00191292,-3.14426e-09,-0.038257,-6.87485e-08,0.00191282,-1.98598e-08
197,4,0,2,2,1,-0.989583,0.0104167,0.00181576,0.98964,0,0.999909,1,-1.97981e-08,0,-0.00181588,-5.6853e-07,-0.0363168,2.11149e-05,0.00181576,3.94384e-07
198,4,0,2,2,3,-0.989583,0.0130208,0.00172363,0.98967,0,0.999914,1,-1.10294e-11,0,-0.00172376,1.22199e-09,-0.0344749,2.91773e-08,0.00172363,8.69945e-09
199,4,0,3,3,1,-0.989583,0.015625,0.00163618,0.989708,0,0.999918,1,-1.78505e-08,0,-0.00163631,-5.12835e-07,-0.0327263,1.90121e-05,0.00163618,3.54762e-07
200,4,0,3,3,3,-0.989583,0.0182292,0.00155316,0.989752,0,0.999922,1,2.80796e-13,0,-0.0015533,-2.12354e-11,-0.0310664,-2.3579e-09,0.00155316,-2.36187e-10
201,4,0,4,4,1,-0.989583,0.0208333,0.00147434,0.989804,0,0.999926,1,-1.60949e-08,0,-0.00147449,-4.62508e-07,-0.0294907,1.71287e-05,0.00147434,3.20005e-07
202,4,0,4,4,3,-0.989583,0.0234375,0.00139953,0.989862,0,0.99993,1,-1.12554e-14,0,-0.00139969,-9.98444e-13,-0.0279949,5.1932e-10,0.00139953,1.26383e-11
203,4,0,5,5,1,-0.989583,0.0260417,0.00132852,0.989927,0,0.999934,1,-1.45112e-08,0,-0.00132867,-4.17102e-07,-0.0265749,1.54314e-05,0.00132852,2.8868e-07
204,4,0,5,5,3,-0.989583,0.0286458,0.0012611,0.989999,0,0.999937,1,-6.19107e-15,0,-0.00126126,1.29083e-12,-0.0252268,-6.40938e-11,0.0012611,1.95203e-12
205,4,0,6,6,1,-0.989583,0.03125,0.00119711,0.990077,0,0.99994,1,-1.30825e-08,0,-0.00119727,-3.7613e-07,-0.0239472,1.39019e-05,0.00119711,2.60404e-07
206,4,0,6,6,3,-0.989583,0.0338542,0.00113636,0.990163,0,0.999943,1,-7.39621e-15,0,-0.00113652,2.50365e-12,-0.0227324,-2.53544e-10,0.00113636,-5.59187e-13
207,4,0,7,7,1,-0.989583,0.0364583,0.0010787,0.990255,0,0.999946,1,-1.17939e-08,0,-0.00107886,-3.3916e-07,-0.0215793,1.25239e-05,0.0010787,2.34874e-07
208,4,0,7,7,3,-0.989583,0.0390625,0.00102396,0.990355,0,0.999949,1,-4.15141e-15,0,-0.00102412,1.01566e-12,-0.0204846,6.20445e-11,0.00102396,2.23979e-13
209,4,0,8,8,1,-0.989583,0.0416667,0.000971999,0.990461,0,0.999951,1,-1.06316e-08,0,-0.000972159,-3.05803e-07,-0.0194454,1.12824e-05,0.000971999,2.11826e-07
210,4,0,8,8,3,-0.989583,0.0442708,0.000922674,0.990574,0,0.999954,1,-7.13925e-15,0,-0.000922833,-6.38055e-13,-0.018459,1.78385e-10,0.000922674,-4.88041e-13
211,4,0,9,9,1,-0.989583,0.046875,0.000875852,0.990693,0,0.999956,1,-9.58348e-09,0,-0.000876009,-2.75709e-07,-0.0175226,1.0164e-05,0.000875852,1.91018e-07
212,4,0,9,9,3,-0.989583,0.0494792,0.000831407,0.99082,0,0.999958,1,-2.37397e-15,0,-0.000831561,1.86565e-12,-0.0166336,-4.71293e-10,0.000831406,-2.74749e-13
213,4,0,10,10,1,-0.989583,0.0520833,0.000789216,0.990953,0,0.999961,1,-8.63833e-09,0,-0.000789368,-2.48563e-07,-0.0157898,9.15661e-06,0.000789216,1.72242e-07
214,4,0,10,10,3,-0.989583,0.0546875,0.000749166,0.991094,0,0.999963,1,-5.40177e-15,0,-0.000749315,1.8381e-12,-0.0149887,-3.02745e-10,0.000749166,-1.10885e-13
215,4,0,11,11,1,-0.989583,0.0572917,0.000711149,0.991241,0,0.999964,1,-7.78612e-09,0,-0.000711295,-2.24078e-07,-0.0142283,8.24929e-06,0.000711149,1.55296e-07
216,4,0,11,11,3,-0.989583,0.0598958,0.00067506,0.991395,0,0.999966,1,-1.8677e-15,0,-0.000675203,-2.00375e-12,-0.0135065,1.59093e-10,0.00067506,-6.17025e-13
217,4,0,12,12,1,-0.989583,0.0625,0.000640803,0.991555,0,0.999968,1,-7.01777e-09,0,-0.000640943,-2.01996e-07,-0.0128213,7.432e-06,0.000640803,1.4001e-07
218,4,0,12,12,3,-0.989583,0.0651042,0.000608284,0.991723,0,0.99997,1,-2.85378e-15,0,-0.000608421,8.74265e-13,-0.0121708,-1.05642e-10,0.000608284,5.68681e-13
219,4,0,13,13,1,-0.989583,0.0677083,0.000577416,0.991897,0,0.999971,1,-6.32508e-09,0,-0.000577549,-1.82083e-07,-0.0115533,6.69574e-06,0.000577416,1.26221e-07
220,4,0,13,13,3,-0.989583,0.0703125,0.000548114,0.992078,0,0.999973,1,-4.75818e-15,0,-0.000548243,-2.12294e-14,-0.0109672,-1.48003e-11,0.000548114,1.63354e-12
221,4,0,14,14,1,-0.989583,0.0729167,0.000520299,0.992266,0,0.999974,1,-5.70063e-09,0,-0.000520425,-1.64126e-07,-0.0104108,6.03251e-06,0.000520299,1.13785e-07
222,4,0,14,14,3,-0.989583,0.0755208,0.000493895,0.992461,0,0.999975,1,-1.02169e-14,0,-0.000494017,2.03349e-12,-0.00988255,-3.27769e-10,0.000493895,1.92909e-12
223,4,0,15,15,1,-0.989583,0.078125,0.000468831,0.992662,0,0.999977,1,-5.13772e-09,0,-0.00046895,-1.47935e-07,-0.00938117,5.43499e-06,0.000468831,1.02569e-07
224,4,0,15,15,3,-0.989583,0.0807292,0.000445039,0.992871,0,0.999978,1,-1.46182e-14,0,-0.000445154,1.95086e-12,-0.00890519,-1.58207e-10,0.000445039,2.92853e-12
225,4,0,16,16,1,-0.989583,0.0833333,0.000422454,0.993086,0,0.999979,1,-4.6303e-09,0,-0.000422566,-1.33338e-07,-0.00845339,4.89682e-06,0.000422454,9.24553e-08
226,4,0,16,16,3,-0.989583,0.0859375,0.000401015,0.993308,0,0.99998,1,-2.26533e-14,0,-0.000401124,2.21079e-13,-0.00802448,-2.03899e-11,0.000401015,2.61523e-13
227,4,0,17,17,1,-0.989583,0.0885417,0.000380665,0.993537,0,0.999981,1,-4.17294e-09,0,-0.00038077,-1.20178e-07,-0.00761737,4.41201e-06,0.000380665,8.33312e-08
228,4,0,17,17,3,-0.989583,0.0911458,0.000361347,0.993772,0,0.999982,1,-1.57877e-14,0,-0.000361448,-1.69758e-12,-0.00723087,1.29322e-10,0.000361347,-2.42392e-12
229,4,0,18,18,1,-0.989583,0.09375,0.000343009,0.994014,0,0.999983,1,-3.76069e-09,0,-0.000343108,-1.08314e-07,-0.00686401,3.97518e-06,0.000343009,7.51101e-08
230,4,0,18,18,3,-0.989583,0.0963542,0.000325602,0.994263,0,0.999984,1,-1.4582e-14,0,-0.000325697,-1.20636e-12,-0.00651573,4.96169e-11,0.000325602,2.80322e-12
231,4,0,19,19,1,-0.989583,0.0989583,0.000309079,0.994519,0,0.999985,1,-3.38913e-09,0,-0.000309171,-9.76193e-08,-0.00618516,3.58158e-06,0.000309079,6.77008e-08
232,4,0,19,19,3,-0.989583,0.101562,0.000293393,0.994781,0,0.999985,1,-2.67403e-14,0,-0.000293482,6.19722e-13,-0.00587131,-1.28452e-10,0.000293393,2.95616e-12
233,4,0,20,20,1,-0.989583,0.104167,0.000278504,0.995051,0,0.999986,1,-3.05425e-09,0,-0.00027859,-8.79789e-08,-0.00557344,3.2271e-06,0.000278504,6.1015e-08
234,4,0,20,20,3,-0.989583,0.106771,0.00026437,0.995327,0,0.999987,1,-2.91456e-14,0,-0.000264453,-6.56314e-13,-0.00529063,4.42353e-11,0.000264371,2.86747e-12
235,4,0,21,21,1,-0.989583,0.109375,0.000250954,0.995609,0,0.999987,1,-2.75243e-09,0,-0.000251034,-7.92893e-08,-0.00502221,2.90765e-06,0.000250954,5.49932e-08
236,4,0,21,21,3,-0.989583,0.111979,0.000238219,0.995899,0,0.999988,1,-4.12631e-14,0,-0.000238295,-1.12191e-13,-0.00476737,-5.65691e-12,0.000238219,5.30309e-12
237,4,0,22,22,1,-0.989583,0.114583,0.00022613,0.996195,0,0.999989,1,-2.48041e-09,0,-0.000226204,-7.14573e-08,-0.0045255,2.62e-06,0.00022613,4.95625e-08
238,4,0,22,22,3,-0.989583,0.117188,0.000214654,0.996498,0,0.999989,1,-5.39466e-14,0,-0.000214724,-5.85701e-13,-0.00429585,1.30304e-10,0.000214654,4.46972e-12
239,4,0,23,23,1,-0.989583,0.119792,0.000203761,0.996808,0,0.99999,1,-2.23526e-09,0,-0.000203829,-6.43974e-08,-0.00407792,2.36071e-06,0.000203761,4.46661e-08
240,4,0,23,23,3,-0.989583,0.122396,0.00019342,0.997124,0,0.99999,1,-6.23579e-14,0,-0.000193485,-2.88128e-14,-0.00387097,5.30065e-11,0.00019342,4.01834e-12
241,4,0,24,24,1,-0.989583,0.125,0.000183604,0.997447,0,0.999991,1,-2.01433e-09,0,-0.000183668,-5.80345e-08,-0.00367459,2.12714e-06,0.000183604,4.02551e-08
242,4,0,24,24,3,-0.989583,0.127604,0.000174286,0.997777,0,0.999991,1,-7.41704e-14,0,-0.000174347,-1.80166e-13,-0.00348811,2.33802e-10,0.000174286,4.59925e-12
243,4,0,25,25,1,-0.989583,0.130208,0.000165442,0.998113,0,0.999992,1,-1.81522e-09,0,-0.000165501,-5.23001e-08,-0.00331116,1.91672e-06,0.000165442,3.62781e-08
244,4,0,25,25,3,-0.989583,0.132812,0.000157045,0.998456,0,0.999992,1,-8.63941e-14,0,-0.000157101,-1.65774e-12,-0.00314311,5.26883e-10,0.000157045,9.39615e-12
245,4,0,26,26,1,-0.989583,0.135417,0.000149076,0.998806,0,0.999993,1,-1.63579e-09,0,-0.00014913,-4.71311e-08,-0.00298367,1.72711e-06,0.000149076,3.26986e-08
246,4,0,26,26,3,-0.989583,0.138021,0.00014151,0.999162,0,0.999993,1,-1.16893e-13,0,-0.000141561,2.44078e-12,-0.00283224,3.24419e-10,0.00014151,7.84996e-12
247,4,0,27,27,1,-0.989583,0.140625,0.000134329,0.999525,0,0.999993,1,-1.47409e-09,0,-0.000134379,-4.24727e-08,-0.00268857,1.55637e-06,0.000134329,2.94617e-08
248,4,0,27,27,3,-0.989583,0.143229,0.000127511,0.999895,0,0.999994,1,-1.23243e-13,0,-0.000127559,-2.99048e-13,-0.0025521,7.08028e-10,0.000127511,5.33463e-12
249,4,0,28,28,1,-0.989583,0.145833,0.000121041,1.00027,0,0.999994,1,-1.32836e-09,0,-0.000121088,-3.82746e-08,-0.00242266,1.40244e-06,0.000121041,2.65547e-08
250,4,0,28,28,3,-0.989583,0.148438,0.000114898,1.00065,0,0.999994,1,-1.47068e-13,0,-0.000114941,2.62666e-12,-0.00229968,8.62566e-10,0.000114898,9.83249e-12
251,4,0,29,29,1,-0.989583,0.151042,0.000109068,1.00104,0,0.999995,1,-1.19705e-09,0,-0.00010911,-3.44904e-08,-0.00218305,1.26381e-06,0.000109068,2.39289e-08
252,4,0,29,29,3,-0.989583,0.153646,0.000103531,1.00144,0,0.999995,1,-1.65037e-13,0,-0.000103571,5.11428e-12,-0.00207221,9.58972e-10,0.000103531,4.17998e-12
253,4,0,30,30,1,-0.989583,0.15625,9.82786e-05,1.00184,0,0.999995,1,-1.07871e-09,0,-9.8318e-05,-3.10789e-08,-0.00196714,1.13891e-06,9.82786e-05,2.15613e-08
254,4,0,30,30,3,-0.989583,0.158854,9.32896e-05,1.00225,0,0.999995,1,-1.70334e-13,0,-9.33262e-05,9.599e-12,-0.00186725,1.07873e-09,9.32896e-05,2.94523e-12
255,4,0,31,31,1,-0.989583,0.161458,8.85569e-05,1.00267,0,0.999996,1,-9.72064e-10,0,-8.85932e-05,-2.80043e-08,-0.00177258,1.02648e-06,8.85569e-05,1.94314e-08
256,4,0,31,31,3,-0.989583,0.164062,8.40609e-05,1.00309,0,0.999996,1,-1.76034e-13,0,-8.40944e-05,1.20908e-11,-0.00168255,1.84045e-09,8.40609e-05,-4.28302e-12
257,4,0,32,32,1,-0.989583,0.166667,7.97969e-05,1.00352,0,0.999996,1,-8.75949e-10,0,-7.98303e-05,-2.5233e-08,-0.00159727,9.25258e-07,7.97969e-05,1.75024e-08
258,4,0,32,32,3,-0.989583,0.169271,7.5745e-05,1.00396,0,0.999996,1,-1.4751e-13,0,-7.57757e-05,2.16243e-11,-0.00151612,2.1632e-09,7.5745e-05,-2.07198e-11
259,4,0,33,33,1,-0.989583,0.171875,7.19035e-05,1.0044,0,0.999996,1,-7.89322e-10,0,-7.19343e-05,-2.27322e-08,-0.0014393,8.34001e-07,7.19035e-05,1.57611e-08
260,4,0,33,33,3,-0.989583,0.174479,6.82517e-05,1.00485,0,0.999997,1,-6.96918e-14,0,-6.82797e-05,3.16953e-11,-0.00136615,2.56098e-09,6.82517e-05,-5.05742e-11
261,4,0,34,34,1,-0.989583,0.177083,6.47911e-05,1.0053,0,0.999997,1,-7.11217e-10,0,-6.48194e-05,-2.04771e-08,-0.00129695,7.51964e-07,6.47911e-05,1.41811e-08
262,4,0,34,34,3,-0.989583,0.179688,6.14995e-05,1.00576,0,0.999997,1,1.06583e-13,0,-6.15251e-05,4.80855e-11,-0.00123101,3.39366e-09,6.14995e-05,-1.09896e-10
263,4,0,35,35,1,-0.989583,0.182292,5.83825e-05,1.00623,0,0.999997,1,-6.40761e-10,0,-5.84085e-05,-1.84391e-08,-0.00116869,6.77941e-07,5.83825e-05,1.27329e-08
264,4,0,35,35,3,-0.989583,0.184896,5.5415e-05,1.00671,0,0.999997,1,4.79109e-13,0,-5.54384e-05,7.68623e-11,-0.00110923,3.46767e-09,5.5415e-05,-2.22062e-10
265,4,0,36,36,1,-0.989583,0.1875,5.2608e-05,1.00719,0,0.999997,1,-5.77126e-10,0,-5.26319e-05,-1.65953e-08,-0.00105311,6.11075e-07,5.2608e-05,1.13871e-08
266,4,0,36,36,3,-0.989583,0.190104,4.99321e-05,1.00768,0,0.999998,1,1.22794e-12,0,-4.99535e-05,1.24906e-10,-0.000999496,2.53549e-09,4.99321e-05,-4.77355e-10
267,4,0,37,37,1,-0.989583,0.192708,4.7405e-05,1.00817,0,0.999998,1,-5.19461e-10,0,-4.74269e-05,-1.49206e-08,-0.000948974,5.49928e-07,4.7405e-05,1.00412e-08
268,4,0,37,37,3,-0.989583,0.195312,4.49913e-05,1.00867,0,0.999998,1,2.91631e-12,0,-4.50109e-05,1.95319e-10,-0.000900608,-1.34481e-09,4.49913e-05,-1.13995e-09
269,4,0,38,38,1,-0.989583,0.197917,4.27171e-05,1.00918,0,0.999998,1,-4.66691e-10,0,-4.27372e-05,-1.339e-08,-0.000855143,4.91029e-07,4.27171e-05,8.44737e-09
270,4,0,38,38,3,-0.989583,0.200521,4.0539e-05,1.00969,0,0.999998,1,7.14747e-12,0,-4.05568e-05,2.95352e-10,-0.000811491,-2.05669e-08,4.0539e-05,-3.07347e-09
271,4,0,39,39,1,-0.989583,0.203125,3.8493e-05,1.01022,0,0.999998,1,-4.16747e-10,0,-3.85118e-05,-1.20086e-08,-0.000770609,4.21932e-07,3.8493e-05,5.73462e-09
272,4,0,39,39,3,-0.989583,0.205729,3.65278e-05,1.01074,0,0.999998,1,1.9226e-11,0,-3.65428e-05,2.93176e-10,-0.000731153,-1.00514e-07,3.65278e-05,-8.69654e-09
273,4,0,40,40,1,-0.989583,0.208333,3.4684e-05,1.01128,0,0.999998,1,-3.64153e-10,0,-3.47048e-05,-1.10168e-08,-0.00069451,2.94683e-07,3.4684e-05,-4.40808e-10
274,4,0,40,40,3,-0.989583,0.210938,3.29207e-05,1.01182,0,0.999998,1,5.68497e-11,0,-3.29253e-05,-1.09189e-09,-0.000658598,-4.25043e-07,3.29207e-05,-3.29717e-08
275,4,0,41,41,1,-0.989583,0.213542,3.12363e-05,1.01236,0,0.999998,1,-2.95896e-10,0,-3.12751e-05,-1.21007e-08,-0.000626322,-4.58341e-08,3.12363e-05,-9.47446e-09
276,4,0,41,41,3,-0.989583,0.216146,2.96892e-05,1.01291,0,0.999999,1,1.44365e-10,0,-2.9664e-05,-1.14308e-08,-0.000592337,-1.37926e-06,2.96892e-05,2.39516e-08
277,4,0,42,42,1,-0.989583,0.21875,2.81558e-05,1.01347,0,0.999999,1,-2.11402e-10,0,-2.81894e-05,-1.93521e-08,-0.000566682,-7.63415e-07,2.81558e-05,6.21995e-08
278,4,0,42,42,3,-0.989583,0.221354,2.6814e-05,1.01404,0,0.999999,0,0,0,-2.67742e-05,0,-0.000541756,0,2.6814e-05,0
279,4,0,43,43,1,-0.989583,0.223958,2.51838e-05,1.01461,0,0.999999,1,-1.92187e-10,0,-2.53988e-05,-2.99496e-08,-0.000509095,-2.10426e-06,2.51838e-05,-5.14982e-08
280,4,0,43,43,3,-0.989583,0.226562,2.44418e-05,1.01519,0,0.999999,0,0,0,-2.40797e-05,0,-0.000471814,0,2.44418e-05,0
281,4,0,44,44,1,-0.989583,0.229167,2.28267e-05,1.01577,0,0.999999,1,-5.26666e-10,0,-2.27435e-05,-5.76947e-09,-0.000453765,3.65516e-06,2.28267e-05,2.24583e-08
282,4,0,44,44,3,-0.989583,0.231771,2.11617e-05,1.01636,0,0.999999,0,0,0,-2.16871e-05,0,-0.000421056,0,2.11617e-05,0
283,4,0,45,45,1,-0.989583,0.234375,2.0653e-05,1.01696,0,0.999999,0,0,0,-2.06287e-05,0,-0.000404033,0,2.0653e-05,0
284,4,0,45,45,3,-0.989583,0.236979,1.95616e-05,1.01756,0,0.999999,0,0,0,-1.95856e-05,0,-0.00038181,0,1.95616e-05,0
285,4,0,46,46,1,-0.989583,0.239583,1.85421e-05,1.01817,0,0.999999,0,0,0,-1.85835e-05,0,-0.000358501,0,1.85421e-05,0
286,4,0,46,46,3,-0.989583,0.242188,1.76264e-05,1.01879,0,0.999999,0,0,0,-1.76395e-05,0,-0.000340144,0,1.76264e-05,0
287,4,0,47,47,1,-0.989583,0.244792,1.67667e-05,1.01941,0,0.999999,0,0,0,-1.67432e-05,0,-0.000323781,0,1.67667e-05,0
288,4,0,47,47,3,-0.989583,0.247396,1.59132e-05,1.02004,0,0.999999,0,0,0,-1.58946e-05,0,-0.000307563,0,1.59132e-05,0
289,4,0,48,48,1,-0.989583,0.25,1.50863e-05,1.02067,0,0.999999,0,0,0,-1.50871e-05,0,-0.000291733,0,1.50863e-05,0
290,4,0,48,48,3,-0.989583,0.252604,1.43186e-05,1.02131,0,0.999999,0,0,0,-1.43232e-05,0,-0.000277014,0,1.43186e-05,0
